source_file,raw_preview,section_path,processed_text,Topic,Topic_Name
102_Castrol India Ltd._2022_2023.json,• • Business No F ace-to-face Need basis Agreements Partners engagements • Relationship Management •...,paragraph_274,ace face need basis agreement engagement session following applicable need basis prevail law body ubmission return irective circular ritten communication filing association safety training system echnical upskille engagement mechanic eeting wellbeing session discussion inancial digital literacy train wareness workshop connect session volunteering program ommunity program ntrepreneurship training ehavior change program community area operation,-1,Outlier
102_Castrol India Ltd._2022_2023.json,"1. The processes for consultation between stakeholders and the Board on economic, environmental and ...",paragraph_275,process consultation stakeholder economic environmental social topic consultation delegate feedback consultation provide consultation stakeholder topic delegate department engage respective stakeholder continuous basis risk management approach take provide opportunity share feedback material risk opportunity periodic basis stakeholder consultation support identification management environmental social topic provide detail instance input receive stakeholder topic policy activity,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2022_2023.json,[TABLE] Stakeholder group | Whether identified as vulnerable & marginalized group )oN/seY( | Channel...,paragraph_276,identify vulnerable marginalized communication engagement yearly specify purpose scope engagement include key topic raise engagement,-1,Outlier
102_Castrol India Ltd._2022_2023.json,3. Instances of engagement with and actions taken to address the concerns of vulnerable / marginaliz...,paragraph_277,instance engagement action take address concern vulnerable marginalize stakeholder effort direct stakeholder believe moving mechanic truck driver goal sustainable impact area road safety skill development literacy health objective build sense pride mechanic trucker profession truck driver mechanic benefit program contribute overall empowerment upliftment community enable earn sustainable livelihood live pride key motto program castrol contract logistic operate truck daily basis employ truck driver vision improve driver safety wellbeing work partner engage train support driver stay safe road program risk base training course road safety organize improve safety mindset safe driving behavior continue engage community plant area presence community development program focus upskilling education employee engage community conduct awareness session water sanitation health personal hygiene program engage independent mechanic train mechanic train mechanic receive certificate principle business respect promote human right,4,4_mechanic_vehicle_oil_lubricant
102_Castrol India Ltd._2022_2023.json,1. Employees and workers who have been provided training on human rights issues and policy(ies) A fo...,paragraph_278,employee worker provide training human right issue policy(ie formal launch revise apply employee worker way human right issue associate activity include impact people livelihood access water land resource workforce right include modern slavery action security personnel protect site action operation bring major benefit improvement individual community society want contribute sustainable development work support delivery recognize importance transition envisage deliver decent work quality job support livelihood local community aim advocate policy support net include encourage use finance revenue carbon pricing support transition deliver purpose continue work consistent high set standard operate world instance right need support challenge help positive sustainable difference people life policy document link detail place bp-human-rights-policy.pdf,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2022_2023.json,2. Details of minimum wages paid to employees and workers: EMPLOYEES (Executive Count) Permanent 469...,paragraph_279,detail minimum wage pay employee worker male worker detail remuneration salary wage following format employee worker include time exclude order appropriate representation include employee serve median remuneration exclude worker include worker serve median remuneration focal point responsible address human right impact issue cause contribute business robust whistle blower mechanism call open talk employee encourage raise concern open talk way whistleblowing employee give access reach dedicated mail address employee deny access concern member responsible address sexual discrimination issue cause contribute business internal mechanism place redress grievance relate human right issue address issue condition work employment affect structured business investigation process lay role responsibility accountability train investigator decision maker monitor department,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2022_2023.json,6. Number of complaints on the following made by employees and workers: Sexual Harassment None None ...,paragraph_286,number complaint following employee worker n.a. relate issue mechanism prevent adverse consequence complainant discrimination harassment case regular basis sensitize employee prevention sexual harassment workplace workshop online training module awareness program hold regular basis tolerate retaliation kind complaint fear reprisal assurance stand employee retaliation type harassment good faith provide information assist harassment investigation permit individual believe retaliate harassment make complaint harassment participate investigation relate harassment allege retaliation line manager speak channel employee find act retaliation investigation face disciplinary action include termination employment human right requirement form business agreement contract extend human right requirement business agreement contract clause contract come renewal formal launch revise apply employee assessment child specify engage tolerate form child labor force labor involuntary labor adopt discriminatory employment practice compliance law applicable external inspection authority conduct noncompliance observe,-1,Outlier
102_Castrol India Ltd._2022_2023.json,[TABLE] N/A | CY 2022 | N/A | N/A | CY 2021 | N/A | N/A N/A | Filed during the year | Pending resolu...,paragraph_288,file pende resolution end file pende resolution end,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Business process being modified / introduced as a result of addressing human rights grievances / ...,paragraph_292,business process modify introduce result address human right grievance complaint applicable significant grievance complaint receive human right scope coverage human right diligence conduct applicable premise office accessible able visitor requirement detail assessment value chain partner specify,1,1_worker_training_employee worker_calendar
102_Castrol India Ltd._2022_2023.json,1. Details of total energy consumption (in Joules or multiples) and energy intensity. Total electric...,paragraph_294,detail total energy consumption multiple energy intensity total electricity consumption total fuel consumption consumption source total energy consumption intensity rupee turnover total energy consumption turnover rupee note indicate independent assessment evaluation assurance carry external agency external agency external conduct addition audit complete,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,2. Does the Company have any sites / facilities identified as designated consumers (DCs) under the P...,paragraph_295,site facility identify designate consumer dcs performance disclose target set scheme achieve case target achieve provide remedial action take applicable,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2022_2023.json,3. Details of the disclosures related to water. The installation of water meters and other monitorin...,paragraph_299,detail disclosure relate water installation water meter monitoring activity plant result detailed site water balance base plant implement improve leak detection maintenance conservation measure include reuse treat wastewater site irrigation achieve reduction water use investigate potential water stewardship activity include rainwater harvesting manage aquifer recharge similar review water management consider plant office volume water withdrawal kiloliter total volume water consumption kiloliter intensity rupee turnover consume turnover water intensity relevant metric select entity implement mechanism provide detail coverage implementation manufacture facility use measure reduce use freshwater include instal sprinkler system reuse treat water gardening water save tap water balance chart monitor usage determine conservation strategy eliminate major source water leakage plant water audits undertake plant plant entire treat effluent house gardening purpose plant effluent send party cetp processing disposal detail air emission emission nox matter persistent organic pollutant volatile organic compound hazardous air pollutant specify note indicate independent assessment evaluation assurance carry external agency external agency plant include office basis current measurement process include measurement basis establish,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,6. Details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity Total Scope 1...,paragraph_303,detail greenhouse gas emission emission intensity emission break pfc available emission break pfc available emission rupee turnover emission intensity liter production datum plant include office note indicate independent assessment evaluation assurance carry external agency external agency project relate reduce fuel change natural gas manufacture plant heat product portfolio optimize use energy blend certain formulation impact product quality look avenue reduce emission come detail relate waste management waste waste bio medical waste liquid)-hw contain liquid)-hw waste radioactive waste hazardous waste specify non hazardous waste generate specify break composition material relevant sector a+b category waste generate total waste recover recycling recovery operation metric ton recycle recovery operation category waste generate total waste dispose nature disposal method metric ton category waste andfilling incineration spend independent assessment evaluation assurance carry external agency external agency,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,usage of hazardous and toxic chemicals in the products and processes and the practices adopted to ma...,paragraph_310,usage hazardous toxic chemical product process practice adopt manage waste site create program waste focus reduce business maintain record potential environmental safety health business threat risk register risk evaluate barrier set eliminate reduce mitigate risk level low possible monitor leadership team review approve register hazardous waste produce manufacture facility send certify entity disposal operation office sensitive area national park wildlife sanctuary biosphere reserve wetland biodiversity hotspot forest coastal regulation zone environmental approval clearance require specify detail applicable detail environmental impact assessment project undertake base applicable law current applicable compliant applicable environmental law regulation guideline rule thereunder provide detail non compliance compliant applicable environmental law regulation guideline,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,1. Break-up of the total energy consumed (in Joules or multiples) from renewable and non-renewable s...,paragraph_311,break total energy consume multiple renewable non renewable source renewable source total electricity consumption total fuel consumption energy consumption source total energy consume renewable source non renewable source total electricity consumption total fuel consumption consumption source total energy consume non renewable source d+e+f note indicate independent assessment evaluation assurance carry external agency external agency,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,2. Details related to water discharged: Water discharge by destination and level of treatment (in ki...,paragraph_313,detail relate water discharge water discharge destination level treatment kiloliter water treatment specify level treatment treatment specify level treatment tnemtaert treatment specify level treatment send party treatment specify level treatment tnemtaert treatment specify level treatment^ total water discharge kiloliter note indicate independent assessment evaluation assurance carry external agency external agency plant send water party treatment inhouse available plant use treat effluent gardening purpose premise discharge factory premise plant use treat effluent gardening purpose premise water withdrawal consumption discharge area water stress kiloliter operation area water stress detail total emission intensity castrol assess scope emission time base calendar datum accordance conduct party environmental consultancy assessment conduct account greenhouse gas emission scope emission track reassessment plan come develop intensity reduction strategy respect sensitive area provide detail significant direct indirect impact biodiversity area prevention remediation activity applicable undertake specific initiative innovative technology solution improve resource efficiency reduce impact emission effluent discharge waste generate provide detail outcome initiative following format change fuel diesel natural gas heating reduced carbon emission development blending process reduce temperature impact contribute reduction energy product quality consumption unit production portfolio,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,"[TABLE] .oN .rS | Initiative undertaken | Details of the initiative (Web-link, if any, may be provid...",paragraph_315,.on undertake detail initiative web link provide summary initiative,-1,Outlier
102_Castrol India Ltd._2022_2023.json,7. Does the Company have a business continuity and disaster management plan? Give details in 100 wor...,paragraph_316,business continuity disaster management plan detail word web link failure address incident disrupt business robust process enable address incident issue safety environment product quality escalate internal external crisis elaborate site regular training exercise conduct team member charge plan case emergency detailed provide guidance action take remain operational acceptable level disruptive event resume normal operation possible include possible business disruption detail contingency strategy action plan mitigate disclose significant adverse impact environment arise value chain mitigation adaptation measure take regard undertake assessment regard percentage value chain partner value business partner assess environmental impact business engage influence public regulatory policy manner responsible transparent,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2022_2023.json,1. a. Number of affiliations with trade and industry chambers / associations. Three b. List of top 1...,paragraph_317,affiliation trade industry chamber association trade industry chamber association determine base total member body member affiliate corrective action take underway issue relate anti competitive conduct base adverse order regulatory authority applicable,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Details of public policy positions advocated by the Company - The Company does not engage in dire...,paragraph_318,detail public policy position advocate engage direct public advocacy suggestion specific industry trade body association principle business promote inclusive growth equitable development,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Details of Social Impact Assessments (SIA) of projects undertaken by the Company based on applica...,paragraph_319,detail project undertake base applicable law current calendar applicable assessment undertake necessitate reporting period information ongoing undertake era,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,[TABLE] .oN .rS | Name of the trade and industry chambers / associations | Reach of trade and indust...,paragraph_320,trade industry chamber association trade industry association,-1,Outlier
102_Castrol India Ltd._2022_2023.json,"3. Mechanisms to receive and redress grievances of the community. Open Talk, bp's global helpline, i...",paragraph_321,mechanism receive redress grievance community global helpline confidential way raise concern answer question code administer independent available day week time day night help individual language include contractor partner supplier customer use contact location keep confidential full extent possible consistent law good business practice percentage input material input total input value source supplier source msme small producer source district neighboring district,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Details of actions taken to mitigate any negative social impacts identified in the Social Impact ...,paragraph_322,detail action take mitigate negative social impact identify,-1,Outlier
102_Castrol India Ltd._2022_2023.json,2. CSR projects undertaken by the Company in designated aspirational districts as identified by gove...,paragraph_323,project undertake designate aspirational district identify government body spend,3,3_waste_water_plastic_emission
102_Castrol India Ltd._2022_2023.json,3. a. Does the Company have a preferential procurement policy where the Company gives preference to ...,paragraph_327,preferential procurement policy give preference purchase supplier comprise marginalise /vulnerable preferential procurement policy peculiar nature availability require raw material require source vendor organized sector marginalize vulnerable procure applicable percentage total procurement value constitute applicable benefit derive share intellectual property own acquire current base traditional knowledge applicable corrective action take underway base adverse order intellectual property relate dispute usage traditional knowledge involve applicable beneficiary beneficiary vulnerable marginalized holistic development truck driver truck driver upskille mechanic mechanic castrol development initiative community plant beneficiary humanitarian aid humanitarian aid flood relief effort beneficiary drive safety wheeler rider life beneficiary,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Mechanisms in place to receive and respond to consumer complaints and feedback. The Company has a...,paragraph_330,mechanism place receive respond consumer complaint feedback dedicated regional language center number email consumer pack address consumer query complaint feedback multiple workflow address resolve query timebound manner turnover product service percentage turnover product service carry information environmental social parameter relevant product responsible usage safe disposal number consumer complaint respect follow data privacy security essential service n.a. detail instance product recall account safety issue nil,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2022_2023.json,"We have a range of measures to manage this risk, including the use of cyber security policies and pr...",paragraph_331,range measure manage risk include use cyber security policy procedure security protection tool continuous threat monitoring event detection capability incident response plan conduct exercise test response recovery cyber attack encourage vigilance employee cyber security training awareness program cover topic phishe correct classification handling information collaborate government law enforcement industry peer understand respond new emerge threat framework policy available intranet corrective action take underway issue relate advertising delivery essential service cyber security datum privacy customer occurrence instance product recall penalty action take regulatory authority safety product service instance breach security datum customer,5,5_stakeholder_cyber_cyber security_governance
102_Castrol India Ltd._2022_2023.json,[TABLE] N/A | CY 2022 | N/A | N/A | CY 2021 | N/A | N/A N/A | Received during the year | Pending res...,paragraph_333,receive pende resolution end receive pende resolution end,-1,Outlier
102_Castrol India Ltd._2022_2023.json,1. Channels/platforms where information on products and services of the Company can be accessed (pro...,paragraph_335,channel platform information product service access provide web link available information relate product provide available website castrol.com/en_in/india/home.html step take inform educate consumer safe responsible usage product service provide product mandatory disclosure pack,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2022_2023.json,4. Does the Company display product information on the product over and above what is mandated as pe...,paragraph_336,display product information product mandate local law provide detail brief carry survey regard consumer satisfaction relate major product service significant location operation wide range product addition mandate local law space permit information benefit accrue usage product product functionality benefit elaborate product label basis survey conduct key customer implement measure strengthen customer experience conduct regular track key brand measure brand strength mind measure consumer,8,8_consumer_distributor_channel_brand
102_Castrol India Ltd._2022_2023.json,a. Number of instances of data breaches along with impact - Nil b. Percentage of data breaches invol...,paragraph_337,instance datum breach impact datum breach involve identifiable information customer,-1,Outlier
102_Castrol India Ltd._2022_2023.json,To The Members of Castrol India Limited Report on the Audit of the Financial Statements Opinion We h...,paragraph_338,opinion audit accompany comprise include summary significant accounting policy explanatory information opinion good information accord explanation give aforesaid information require manner required true fair view conformity prescribe read amend accounting principle accept state affair profit total comprehensive income cash flow change basis conduct audit accordance specify responsibility describe independent accordance issue ethical requirement relevant audit provision thereunder fulfil ethical responsibility accordance requirement believe audit evidence obtain sufficient appropriate provide basis audit opinion,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,"Key audit matter is the matter that, in our professional judgment, was of most significance in our a...",paragraph_339,key audit matter matter professional judgment significance audit current period matter address context audit form opinion thereon provide separate opinion matter determine matter describe key audit matter communicate key audit matter material indirect tax litigation involve significant judgment determine outcome matter probable possible remote note response audit procedure audit approach consist testing design operating effectiveness internal control substantive gnitset detailed understanding process control respect assessment possible outcome indirect tax litigation evaluate design control relate assessment probability outcome estimate timing outflow appropriate reporting management testing implementation operating effectiveness key control perform follow procedure sample select matter read correspondence communication corroborative enquiry appropriate level management personnel include status update expectation outcome basis future course action contemplate peruse legal opinion applicable obtain management,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,- Evaluated the evidences supporting the judgement of the management about possible outcome and the ...,paragraph_340,evaluate evidence support judgement management possible outcome reasonableness estimate involve internal tax expert assess nature tax exposure assess management conclusion exposure probable possible remote appropriateness adequacy disclosure information responsible information information comprise include include auditor opinion cover information express form assurance conclusion connection audit responsibility read information consider information inconsistent knowledge obtain course audit appear misstate base work perform conclude material misstatement information require fact regard responsible matter state respect preparation true fair view position performance include comprehensive income cash flow change accordance accounting principle accept responsibility include maintenance adequate accounting record accordance provision safeguard asset prevent detect fraud irregularity selection application appropriate accounting policy make judgment estimate reasonable prudent design implementation maintenance adequate internal control operate ensure accuracy completeness accounting record relevant preparation presentation true fair view free material misstatement fraud error prepare management responsible assess ability continue go concern disclosing applicable matter relate go concern go concern basis accounting management intend liquidate cease operation realistic alternative responsible oversee reporting process auditor objective obtain reasonable assurance free material misstatement fraud error issue auditor include opinion reasonable assurance high level assurance guarantee audit conduct accordance sa detect material misstatement exist misstatement arise fraud error consider material aggregate expect influence economic decision user take basis audit accordance sa exercise professional judgment maintain professional skepticism audit assess risk material misstatement fraud error design perform audit procedure responsive risk obtain audit evidence sufficient appropriate provide basis opinion risk detect material misstatement result fraud high result error fraud involve collusion forgery intentional omission misrepresentation override internal control obtain understanding internal control relevant audit order design audit procedure appropriate circumstance responsible express opinion adequate internal control system place operate effectiveness control,-1,Outlier
102_Castrol India Ltd._2022_2023.json,• Evaluate the appropriateness of accounting policies used and the reasonableness of accounting esti...,paragraph_341,appropriateness accounting policy reasonableness accounting estimate relate disclosure management conclude appropriateness management use go concern basis accounting base audit evidence obtain material uncertainty exist relate event condition cast significant doubt ability continue go concern conclude material uncertainty exist require draw attention auditor related disclosure disclosure inadequate modify opinion conclusion base audit evidence obtain auditor future event condition cause cease continue go concern evaluate overall presentation structure content include disclosure represent underlie transaction event manner achieve fair presentation obtain sufficient appropriate audit evidence information express opinion materiality magnitude misstatement aggregate make probable economic decision knowledgeable user influence consider quantitative materiality qualitative factor plan scope audit work evaluate result work evaluate effect identify misstatement communicate charge governance matter plan scope timing audit significant audit finding include significant deficiency internal control identify audit provide charge governance comply relevant ethical requirement independence communicate relationship matter think bear independence applicable related safeguard matter communicate charge governance determine matter significance audit current period key audit matter describe matter auditor law regulation preclude public disclosure matter rare circumstance determine matter communicate adverse consequence expect outweigh public interest benefit communication,-1,Outlier
102_Castrol India Ltd._2022_2023.json,"1. As required by Section 143(3) of the Act, based on our audit, we report that: a) We have sought a...",paragraph_342,require base audit seek obtain information explanation good knowledge belief necessary purpose audit opinion proper book account require law keep appear examination book represent management process comply requirement maintain server(s locate book account daily basis require pursuant amendment rule refer note include flow deal agreement book account opinion aforesaid specify basis write representation receive take record disqualify appoint term respect adequacy internal control reporting operate effectiveness control refer separate express unmodified opinion adequacy operating effectiveness internal control reporting,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,Castrol India Limited Annual Report 2022 - Financials g) With respect to the other matters to be inc...,paragraph_343,respect matter include accordance requirement amend opinion good information accord explanation give remuneration pay accordance provision refer paragraph relate observation maintenance account matter connect therewith respect matter include accordance rule amend opinion good information accord explanation give disclose impact pende litigation position long term contract include derivative contract material foreseeable loss delay transfer amount require transfer dispute relate ownership underlie unresolved refer note represent good knowledge belief fund material aggregate advance loan invest borrow fund share premium source fund entity(ie include foreign entity intermediary understanding record writing lend invest person entity identify manner behalf provide guarantee security like behalf represent good knowledge belief fund material aggregate receive entity(ie include foreign entity understanding record writing lend invest person entity identify manner behalf provide guarantee security like behalf base audit procedure perform consider reasonable appropriate circumstance come notice cause believe representation sub clause provide contain material misstatement state note final dividend propose previous declare pay accordance applicable interim dividend declare pay accordance propose final dividend subject approval member ensue dividend propose accordance applicable require order issue term matter specify paragraph order firm .on udin bgyjaq,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,(Referred to in paragraph 1(f) under 'Report on Other Legal and Regulatory Requirements' section of ...,paragraph_344,refer paragraph audit internal control reporting conjunction audit management responsible establish maintain internal control base internal control reporting criterion establish consider essential component internal control state issue responsibility include design implementation maintenance adequate internal control operate ensure orderly efficient conduct business include adherence policy safeguarding asset prevention detection fraud error accuracy completeness accounting record timely preparation reliable information require,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,Our responsibility is to express an opinion on the Company's internal financial controls over financ...,paragraph_345,responsibility express opinion internal control reporting base audit conduct audit accordance note issue prescribe extent applicable audit internal control require comply ethical requirement plan perform audit obtain reasonable assurance adequate internal control reporting establish maintain control operate material respect audit involve perform procedure obtain audit evidence adequacy internal control system reporting operating effectiveness audit internal control reporting include obtain understanding internal control reporting assess risk material weakness exist test evaluate design operating effectiveness internal control base assess risk procedure select depend auditor judgement include assessment risk material misstatement fraud error believe audit evidence obtain sufficient appropriate provide basis audit opinion internal control system reporting,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,A company's internal financial control over financial reporting is a process designed to provide rea...,paragraph_346,internal control reporting process design provide reasonable assurance reliability reporting preparation external purpose accordance accept accounting principle internal control reporting include policy procedure pertain maintenance record reasonable detail reflect transaction disposition asset provide reasonable assurance transaction record necessary permit preparation accordance accept accounting principle receipt expenditure accordance authorisation management provide reasonable assurance prevention timely detection unauthorised acquisition use disposition asset material effect,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,Inherent Limitations of Internal Financial Controls Over Financial Reporting Because of the inherent...,paragraph_347,inherent limitation internal control reporting include possibility collusion improper management override control material misstatement error fraud occur detect projection evaluation internal control reporting future period subject risk internal control reporting inadequate change condition degree compliance policy procedure deteriorate opinion opinion good information accord explanation give material respect adequate internal control system reporting internal control reporting operate base criterion internal control reporting establish consider essential component internal control state issue firm w-100018 .on udin bgyjaq,2,2_internal control_audit_opinion_reporting
102_Castrol India Ltd._2022_2023.json,(Referred to in paragraph 2 under 'Report on Other Legal and Regulatory Requirements' section of our...,paragraph_348,refer paragraph term information explanation seek give book account record examine normal course audit good knowledge belief state respect maintain proper record show particular include quantitative detail situation capital work progress relevant detail right use asset maintain proper record show particular intangible asset program verification sign customer premise capital work progress right use asset cover item opinion reasonable have regard size nature asset pursuant program certain sign customer premise capital work progress right use asset verification verify accord information explanation give material discrepancy notice verification respect immovable property immovable property lessee lease agreement execute favour disclose include accord information explanation give record examine base examination register sale deed transfer deed conveyance deed provide title deed immovable property hold balance sheet follow description hold hold relative employee deed conveyance locate crore lubricant erstwhile file application mutation revalue property plant equipment include right asset intangible asset proceeding initiate pende benami property amend rule thereunder respect inventory inventory good stock hold party verify reasonable interval opinion accord information explanation give coverage procedure verification appropriate have regard size nature operation respect inventory lie party confirmation obtain management stock hold end respect good transit good receive subsequent end discrepancy aggregate class inventory notice physical verification inventory compare book account accord information explanation give point time sanction work capital facility bank institution clause applicable,7,7_loss_recognise_cost_liability
102_Castrol India Ltd._2022_2023.json,"Castrol India Limited Annual Report 2022 - Financials iii. (a) D uring the year, the Company has not...",paragraph_350,ure provide loan advance nature loan stand guarantee provide security entity loan employee detail give employee grant balance outstanding requirement clause applicable investment term condition grant loan employee prejudicial interest respect loan employee schedule repayment principal payment interest stipulate repayment receipt regular respect loan grant employee amount overdue day respect loan grant employee amount fall renew extended fresh loan grant settle overdue exist loan give employee accord information explanation give base audit procedure perform grant loan employee repayable demand specify term period repayment clause iii)(f applicable opinion accord information explanation give base audit procedure perform comply provision respect investment grant loan investment provide guarantee security party cover accept deposit amount deem deposit clause applicable maintenance cost record specify manufacturing activity review cost record maintain pursuant rule amend prescribe sub opinion prima prescribed cost record maintain detailed examination cost record view determine accurate complete accord information explanation give respect statutory due undisputed statutory due include tax income tax duty duty cess material statutory due applicable deposit appropriate authority case undisputed amount payable respect tax income tax duty duty material statutory due arrear period month payable detail statutory due refer sub clause deposit account dispute give crore due dispute pende dispute pay unpaid due,-1,Outlier
102_Castrol India Ltd._2022_2023.json,Rs. in Crores Name of Nature of Forum where Period to which Total Amount Amount Statute Dues dispute...,paragraph_351,crore due dispute pende dispute pay unpaid due local -08 include favourable order receive relate amount crore department file appeal viii transaction relate unrecorded income surrender disclose income tax assessment take loan borrowing lender clause applicable base information explanation give declare willful defaulter bank institution government government authority take term loan outstanding term loan beginning clause applicable overall examination fund raise short term basis long term purpose associate joint venture clause applicable raise loan clause applicable raise money way initial public offer public offer include debt instrument clause applicable preferential allotment placement convertible debenture clause applicable respect fraud good knowledge fraud material fraud notice good knowledge sub file prescribe rule rule upto audit take consideration whistle blower complain receive provide perform audit clause applicable,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,Castrol India Limited Annual Report 2022 - Financials xiii. In our opinion and according to the info...,paragraph_352,xiii opinion accord information explanation give compliance applicable transaction related party detail related party transaction disclose require applicable accounting standard respect internal audit opinion internal audit system commensurate size nature business consider internal audit issue cover period upto opinion enter non cash transaction person connect requirement applicable xvi respect registration require register clause applicable clause applicable incur cash loss cover audit precede resignation statutory auditor basis ratio ageing expect realization asset payment liability information accompany knowledge management plan base examination evidence support assumption come attention cause believe material uncertainty exist audit capable liability exist balance sheet fall period balance sheet state assurance future viability state reporting base fact audit guarantee assurance liability fall period balance sheet discharge fall spend require unspent require transfer specify special account compliance provision sub say clause applicable respect ongoing project unspent end previous end current clause applicable w-100018 .on udin bgyjaq,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"As at December 31, 2022 etoN ta sA ta sA Particulars December 31, 2022 December 31, 2021 No. Rs. in ...",paragraph_353,eton crore crore asset non current asset plant equipment right use asset work progress intangible asset asset investment loan receivable asset tax asset net deferred tax asset net non current asset non current asset current asset asset receivable cash cash equivalent balance receivable asset current asset current asset total asset liability share capital total non current liability liability liability non current liability current liability liability payable total outstanding due micro enterprise small enterprise outstanding due creditor micro enterprise small enterprise liability liability current tax liability net current liability total liability significant accounting policy accompany note integral behalf,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"STATEMENT OF PROFIT AND LOSS for the year ended December 31, 2022 For the year ended For the year en...",paragraph_361,profit loss crore operation income raw packing material consume trade good change inventory finished good trade good employee benefit expense cost amortization expense expense expense urrent tax net reversal early crore crore defer tax total tax expense profit tax comprehensive income expense reclassify profit loss subsequent period measurement gain loss define benefit plan income tax effect comprehensive income expense total comprehensive income arning share significant accounting policy accompany note integral behalf,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"CASH FLOW STATEMENT for the year ended December 31, 2022 For the year ended For the year ended Note ...",paragraph_366,cash flow crore crore cash flow operating activity profit tax adjustment depreciation amortization expense oss disposal write property plant equipment intangible asset net capital work progress write allowance doubtful debt write net recognise respect share base payment gain fair valuation forward contract unrealized foreign exchange gain loss gain cost interest income net gain termination lease contract accrual write operating profit work capital change movement work capital decrease increase inventory decrease trade receivables increase decrease trade payable provision generate operation tax refund payment net include interest net cash flow operating activity flow investing activity urchase property plant equipment include capital work progress intangible asset bank deposit bank deposit interest receive net cash flow investing activity,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"CASH FLOW STATEMENT for the year ended December 31, 2022 (Contd.) For the year ended For the year en...",paragraph_370,cash flow crore crore cash flow financing activity pay interest pay lease liability principal payment lease liability interest pay lease liability net cash flow financing activity net increase decrease cash cash equivalent gain fund cash cash equivalent beginning cash cash equivalent end cash cash equivalent bank current account deposit bank fund total cash cash equivalent note non cash transaction share value plan settle share base payment crore crore expense vest period correspond adjustment cost share value plan bear refer note note prepare set,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"STATEMENT OF CHANGES IN EQUITY for the year ended December 31, 2022 a) Equity share capital Rs. in C...",paragraph_375,change share capital crore share capital share capital base payment charge comprehensive net tax total comprehensive income balance base payment charge comprehensive net tax balance accompany note integral behalf,0,0_crore_tax_net_liability
102_Castrol India Ltd._2022_2023.json,"NOTES TO THE FINANCIAL STATEMENTS for the year ended December 31, 2022 1. Corporate information Cast...",paragraph_379,note corporate information public register office list recognise stock exchange engage business manufacturing marketing automotive industrial lubricant related service significant accounting policy basis preparation prepare accordance notify rule amend notify relevant provision accounting principle accept estimate judgement preparation require management judgment estimate assumption application accounting policy affect amount asset liability income expense actual result differ estimate continuous evaluation estimation judgment base historical experience factor include expectation future event believe reasonable revision accounting estimate recognise critical accounting estimate judgment assumption life residual value property plant equipment roperty plant equipment represent material portion asset base periodic charge depreciation derive estimate useful life asset expect residual value end useful life useful life residual value asset estimate management time asset acquire review include end life base external internal factor include historical experience relative efficiency operating cost change technology tax tax jurisdiction significant judgment involve determine provision income taxis include amount recover pay uncertain tax position management judgment require determine defer tax asset recognise base likely timing level future taxable profit define benefit obligation efine benefit obligation measure fair value reporting purpose fair value determine actuary base actuarial assumption management judgement require determine actuarial assumption assumption review good information available,7,7_loss_recognise_cost_liability
